"INDEX_NAME"	"SAMPLEID"	"INDEX_REGION"	"DATE"	"TAXAID"	"N_TAXA"	"EXCLUDE"	"NONTARGET"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Other_Taxa"	"Tribe"	"FFG"	"TolVal"	"Habit"	"FinalTolVal07"	"FinalTolVal08"
"MIEGLE_2020"	"LTOT-537-S-1111"	"East"	"1788-04-28"	"EUKIEFFERIELLA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Eukiefferiella"	"Orthocladiinae"	""	"Collector"	7	"sp"	6.1	6.1
"MIEGLE_2020"	"LTOT-537-S-1111"	"East"	"1788-04-28"	"PARAMETRIOCNEMUS"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Parametriocnemus"	"Orthocladiinae"	""	"Collector"	7	"sp"	4.6	4.6
"MIEGLE_2020"	"LTOT-537-S-1111"	"East"	"1788-04-28"	"TVETENIA"	5	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Tvetenia"	"Orthocladiinae"	""	"Collector"	7	"sp"	5.1	5.1
"MIEGLE_2020"	"LTOT-537-S-1111"	"East"	"1788-04-28"	"NEOPLASTA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Neoplasta"	""	""	"Predator"	NA	""	NA	NA
"MIEGLE_2020"	"LTOT-537-S-1111"	"East"	"1788-04-28"	"PROSIMULIUM"	8	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Simuliidae"	"Prosimulium"	"Prosimuliini"	"Prosimuliini"	"Filterer"	7	"cn"	2.4	2.4
"MIEGLE_2020"	"LTOT-547-R-1111"	"East"	"1788-04-28"	"CAECIDOTEA"	1	FALSE	FALSE	"Arthropoda"	"Malacostraca"	"Isopoda"	"Asellidae"	"Caecidotea"	"Crustacea"	""	"Collector"	8	"sp"	2.6	2.6
"MIEGLE_2020"	"LTOT-547-R-1111"	"East"	"1788-04-28"	"CAMBARUS"	1	FALSE	FALSE	"Arthropoda"	"Malacostraca"	"Decapoda"	"Cambaridae"	"Cambarus"	"Crustacea"	""	"Collector"	6	"sp"	0.4	0.4
"MIEGLE_2020"	"LTOT-547-R-1111"	"East"	"1788-04-28"	"LEPTOPHLEBIIDAE"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Leptophlebiidae"	""	""	""	"Collector"	3	"sw, cn"	1.7	1.7
"MIEGLE_2020"	"LTOT-547-R-1111"	"East"	"1788-04-28"	"EPHEMERELLA"	5	FALSE	FALSE	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Ephemerellidae"	"Ephemerella"	""	""	"Collector"	2	"cn, sw"	2.3	2.3
"MIEGLE_2020"	"LTOT-547-R-1111"	"East"	"1788-04-28"	"CINYGMULA"	5	FALSE	FALSE	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Heptageniidae"	"Cinygmula"	""	""	"Scraper"	3	"cn"	1.6	1.6
"MIEGLE_2020"	"LTOT-547-R-1111"	"East"	"1788-04-28"	"EPEORUS"	37	FALSE	FALSE	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Heptageniidae"	"Epeorus"	""	""	"Scraper"	3	"cn"	1.7	1.7
"MIEGLE_2020"	"LTOT-547-R-1111"	"East"	"1788-04-28"	"CHLOROPERLIDAE"	1	TRUE	FALSE	"Arthropoda"	"Insecta"	"Plecoptera"	"Chloroperlidae"	""	""	""	"Predator"	1	"cn"	1.6	1.6
"MIEGLE_2020"	"LTOT-547-R-1111"	"East"	"1788-04-28"	"SWELTSA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Plecoptera"	"Chloroperlidae"	"Sweltsa"	""	""	"Predator"	1	"cn"	1.9	1.9
"MIEGLE_2020"	"LTOT-547-R-1111"	"East"	"1788-04-28"	"LEUCTRA"	7	FALSE	FALSE	"Arthropoda"	"Insecta"	"Plecoptera"	"Leuctridae"	"Leuctra"	""	""	"Shredder"	NA	"cn"	0.4	0.4
"MIEGLE_2020"	"LTOT-547-R-1111"	"East"	"1788-04-28"	"AMPHINEMURA"	3	FALSE	FALSE	"Arthropoda"	"Insecta"	"Plecoptera"	"Nemouridae"	"Amphinemura"	""	""	"Shredder"	2	"sp, cn"	3	3
"MIEGLE_2020"	"LTOT-547-R-1111"	"East"	"1788-04-28"	"TALLAPERLA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Plecoptera"	"Peltoperlidae"	"Tallaperla"	""	""	"Shredder"	2	"cn, sp"	1.5	1.5
"MIEGLE_2020"	"LTOT-547-R-1111"	"East"	"1788-04-28"	"PERLIDAE"	1	TRUE	FALSE	"Arthropoda"	"Insecta"	"Plecoptera"	"Perlidae"	""	""	""	"Predator"	2	"cn"	2.2	2.2
"MIEGLE_2020"	"LTOT-547-R-1111"	"East"	"1788-04-28"	"ACRONEURIA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Plecoptera"	"Perlidae"	"Acroneuria"	"Acroneuriini"	"Acroneuriini"	"Predator"	2	"cn"	2.5	2.5
"MIEGLE_2020"	"LTOT-547-R-1111"	"East"	"1788-04-28"	"PTERONARCYS"	6	FALSE	FALSE	"Arthropoda"	"Insecta"	"Plecoptera"	"Pteronarcyidae"	"Pteronarcys"	"Pteronarcini"	"Pteronarcini"	"Shredder"	2	"cn, sp"	1.1	1.1
"MIEGLE_2020"	"LTOT-547-R-1111"	"East"	"1788-04-28"	"DIPLECTRONA"	22	FALSE	FALSE	"Arthropoda"	"Insecta"	"Trichoptera"	"Hydropsychidae"	"Diplectrona"	""	""	"Filterer"	5	"cn"	2.7	2.7
"MIEGLE_2020"	"LTOT-547-R-1111"	"East"	"1788-04-28"	"HYDROPSYCHE"	6	FALSE	FALSE	"Arthropoda"	"Insecta"	"Trichoptera"	"Hydropsychidae"	"Hydropsyche"	""	""	"Filterer"	5	"cn"	7.5	7.5
"MIEGLE_2020"	"LTOT-547-R-1111"	"East"	"1788-04-28"	"LEPIDOSTOMA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Trichoptera"	"Lepidostomatidae"	"Lepidostoma"	""	""	"Shredder"	2	"cb, sp, cn"	0	0
"MIEGLE_2020"	"LTOT-547-R-1111"	"East"	"1788-04-28"	"PYCNOPSYCHE"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Trichoptera"	"Limnephilidae"	"Pycnopsyche"	"Stenophylacini"	"Stenophylacini"	"Shredder"	4	"sp, cb, cn"	3.1	3.1
"MIEGLE_2020"	"LTOT-547-R-1111"	"East"	"1788-04-28"	"WORMALDIA"	6	FALSE	FALSE	"Arthropoda"	"Insecta"	"Trichoptera"	"Philopotamidae"	"Wormaldia"	""	""	"Filterer"	3	"cn"	1.8	1.8
"MIEGLE_2020"	"LTOT-547-R-1111"	"East"	"1788-04-28"	"RHYACOPHILA"	2	FALSE	FALSE	"Arthropoda"	"Insecta"	"Trichoptera"	"Rhyacophilidae"	"Rhyacophila"	""	""	"Predator"	1	"cn"	2.1	2.1
"MIEGLE_2020"	"LTOT-547-R-1111"	"East"	"1788-04-28"	"MICROPSECTRA"	2	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Micropsectra"	"Chironominae"	"Tanytarsini"	"Collector"	7	"cb, sp"	2.1	2.1
"MIEGLE_2020"	"LTOT-547-R-1111"	"East"	"1788-04-28"	"STEMPELLINELLA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Stempellinella"	"Chironominae"	"Tanytarsini"	"Collector"	7	"cb, sp, cn"	4.2	4.2
"MIEGLE_2020"	"LTOT-547-R-1111"	"East"	"1788-04-28"	"ORTHOCLADIINAE"	1	TRUE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	""	"Collector"	7	""	7.6	7.6
"MIEGLE_2020"	"LTOT-547-R-1111"	"East"	"1788-04-28"	"PARAMETRIOCNEMUS"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Parametriocnemus"	"Orthocladiinae"	""	"Collector"	7	"sp"	4.6	4.6
"MIEGLE_2020"	"LTOT-547-R-1111"	"East"	"1788-04-28"	"TVETENIA"	2	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Tvetenia"	"Orthocladiinae"	""	"Collector"	7	"sp"	5.1	5.1
"MIEGLE_2020"	"LTOT-547-R-1111"	"East"	"1788-04-28"	"TRISSOPELOPIA"	2	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Trissopelopia"	"Tanypodinae"	"Pentaneurini"	"Predator"	7	"sp"	4.1	4.1
"MIEGLE_2020"	"LTOT-547-R-1111"	"East"	"1788-04-28"	"PROSIMULIUM"	9	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Simuliidae"	"Prosimulium"	"Prosimuliini"	"Prosimuliini"	"Filterer"	7	"cn"	2.4	2.4
"MIEGLE_2020"	"LTOT-547-R-1111"	"East"	"1788-04-28"	"DICRANOTA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Tipulidae"	"Dicranota"	""	""	"Predator"	4	"sp, bu"	1.1	1.1
"MIEGLE_2020"	"LTOT-547-R-1111"	"East"	"1788-04-28"	"TIPULA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Tipulidae"	"Tipula"	""	""	"Shredder"	4	"bu"	6.7	6.7
"MIEGLE_2020"	"LTOT-558-S-1111"	"East"	"1788-04-28"	"LEPTOPHLEBIIDAE"	16	FALSE	FALSE	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Leptophlebiidae"	""	""	""	"Collector"	3	"sw, cn"	1.7	1.7
"MIEGLE_2020"	"LTOT-558-S-1111"	"East"	"1788-04-28"	"EPHEMERELLA"	28	FALSE	FALSE	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Ephemerellidae"	"Ephemerella"	""	""	"Collector"	2	"cn, sw"	2.3	2.3
"MIEGLE_2020"	"LTOT-558-S-1111"	"East"	"1788-04-28"	"CINYGMULA"	12	FALSE	FALSE	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Heptageniidae"	"Cinygmula"	""	""	"Scraper"	3	"cn"	1.6	1.6
"MIEGLE_2020"	"LTOT-558-S-1111"	"East"	"1788-04-28"	"EPEORUS"	6	FALSE	FALSE	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Heptageniidae"	"Epeorus"	""	""	"Scraper"	3	"cn"	1.7	1.7
"MIEGLE_2020"	"LTOT-558-S-1111"	"East"	"1788-04-28"	"ACERPENNA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Baetidae"	"Acerpenna"	""	""	"Collector"	5	"sw, cn"	2.6	2.6
"MIEGLE_2020"	"LTOT-558-S-1111"	"East"	"1788-04-28"	"BAETIS"	5	FALSE	FALSE	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Baetidae"	"Baetis"	""	""	"Collector"	5	"sw, cb, cn"	3.9	3.9
"MIEGLE_2020"	"LTOT-558-S-1111"	"East"	"1788-04-28"	"ISONYCHIA"	2	FALSE	FALSE	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Isonychiidae"	"Isonychia"	""	""	"Filterer"	2	"sw, cn"	2.5	2.5
"MIEGLE_2020"	"LTOT-558-S-1111"	"East"	"1788-04-28"	"SWELTSA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Plecoptera"	"Chloroperlidae"	"Sweltsa"	""	""	"Predator"	1	"cn"	1.9	1.9
"MIEGLE_2020"	"LTOT-558-S-1111"	"East"	"1788-04-28"	"NEMOURIDAE"	2	FALSE	FALSE	"Arthropoda"	"Insecta"	"Plecoptera"	"Nemouridae"	""	""	""	"Shredder"	2	"sp, cn"	2.9	2.9
"MIEGLE_2020"	"LTOT-558-S-1111"	"East"	"1788-04-28"	"ACRONEURIA"	2	FALSE	FALSE	"Arthropoda"	"Insecta"	"Plecoptera"	"Perlidae"	"Acroneuria"	"Acroneuriini"	"Acroneuriini"	"Predator"	2	"cn"	2.5	2.5
"MIEGLE_2020"	"LTOT-558-S-1111"	"East"	"1788-04-28"	"ISOPERLA"	5	FALSE	FALSE	"Arthropoda"	"Insecta"	"Plecoptera"	"Perlodidae"	"Isoperla"	""	""	"Predator"	2	"cn, sp"	2.4	2.4
"MIEGLE_2020"	"LTOT-558-S-1111"	"East"	"1788-04-28"	"CHEUMATOPSYCHE"	7	FALSE	FALSE	"Arthropoda"	"Insecta"	"Trichoptera"	"Hydropsychidae"	"Cheumatopsyche"	""	""	"Filterer"	5	"cn"	6.5	6.5
"MIEGLE_2020"	"LTOT-558-S-1111"	"East"	"1788-04-28"	"HYDROPSYCHE"	6	FALSE	FALSE	"Arthropoda"	"Insecta"	"Trichoptera"	"Hydropsychidae"	"Hydropsyche"	""	""	"Filterer"	5	"cn"	7.5	7.5
"MIEGLE_2020"	"LTOT-558-S-1111"	"East"	"1788-04-28"	"LEPIDOSTOMA"	2	FALSE	FALSE	"Arthropoda"	"Insecta"	"Trichoptera"	"Lepidostomatidae"	"Lepidostoma"	""	""	"Shredder"	2	"cb, sp, cn"	0	0
"MIEGLE_2020"	"LTOT-558-S-1111"	"East"	"1788-04-28"	"RHYACOPHILA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Trichoptera"	"Rhyacophilidae"	"Rhyacophila"	""	""	"Predator"	1	"cn"	2.1	2.1
"MIEGLE_2020"	"LTOT-558-S-1111"	"East"	"1788-04-28"	"ORTHOCLADIUS"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Orthocladius"	"Orthocladiinae"	""	"Collector"	7	"sp, bu"	9.2	9.2
"MIEGLE_2020"	"LTOT-558-S-1111"	"East"	"1788-04-28"	"PARACHAETOCLADIUS"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Parachaetocladius"	"Orthocladiinae"	""	"Collector"	7	"sp"	3.3	3.3
"MIEGLE_2020"	"LTOT-558-S-1111"	"East"	"1788-04-28"	"RHEOCRICOTOPUS"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Rheocricotopus"	"Orthocladiinae"	""	"Collector"	7	"sp"	6.2	6.2
"MIEGLE_2020"	"LTOT-558-S-1111"	"East"	"1788-04-28"	"STILOCLADIUS"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Stilocladius"	"Orthocladiinae"	""	"Collector"	7	"sp"	6.6	6.6
"MIEGLE_2020"	"LTOT-558-S-1111"	"East"	"1788-04-28"	"DIAMESA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Diamesa"	"Diamesinae"	"Diamesini"	"Collector"	7	"sp"	8.5	8.5
"MIEGLE_2020"	"LTOT-558-S-1111"	"East"	"1788-04-28"	"PROSIMULIUM"	12	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Simuliidae"	"Prosimulium"	"Prosimuliini"	"Prosimuliini"	"Filterer"	7	"cn"	2.4	2.4
"MIEGLE_2020"	"LTOT-NANANA-R-1111"	"East"	"1788-04-28"	"LUMBRICULIDAE"	1	FALSE	FALSE	"Annelida"	"Oligochaeta"	"Lumbriculida"	"Lumbriculidae"	""	""	""	"Collector"	10	"bu"	6.6	6.6
"MIEGLE_2020"	"LTOT-NANANA-R-1111"	"East"	"1788-04-28"	"LEPTOPHLEBIIDAE"	3	FALSE	FALSE	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Leptophlebiidae"	""	""	""	"Collector"	3	"sw, cn"	1.7	1.7
"MIEGLE_2020"	"LTOT-NANANA-R-1111"	"East"	"1788-04-28"	"EPHEMERELLA"	6	FALSE	FALSE	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Ephemerellidae"	"Ephemerella"	""	""	"Collector"	2	"cn, sw"	2.3	2.3
"MIEGLE_2020"	"LTOT-NANANA-R-1111"	"East"	"1788-04-28"	"CINYGMULA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Heptageniidae"	"Cinygmula"	""	""	"Scraper"	3	"cn"	1.6	1.6
"MIEGLE_2020"	"LTOT-NANANA-R-1111"	"East"	"1788-04-28"	"EPEORUS"	16	FALSE	FALSE	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Heptageniidae"	"Epeorus"	""	""	"Scraper"	3	"cn"	1.7	1.7
"MIEGLE_2020"	"LTOT-NANANA-R-1111"	"East"	"1788-04-28"	"SWELTSA"	10	FALSE	FALSE	"Arthropoda"	"Insecta"	"Plecoptera"	"Chloroperlidae"	"Sweltsa"	""	""	"Predator"	1	"cn"	1.9	1.9
"MIEGLE_2020"	"LTOT-NANANA-R-1111"	"East"	"1788-04-28"	"LEUCTRA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Plecoptera"	"Leuctridae"	"Leuctra"	""	""	"Shredder"	NA	"cn"	0.4	0.4
"MIEGLE_2020"	"LTOT-NANANA-R-1111"	"East"	"1788-04-28"	"AMPHINEMURA"	4	FALSE	FALSE	"Arthropoda"	"Insecta"	"Plecoptera"	"Nemouridae"	"Amphinemura"	""	""	"Shredder"	2	"sp, cn"	3	3
"MIEGLE_2020"	"LTOT-NANANA-R-1111"	"East"	"1788-04-28"	"PELTOPERLA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Plecoptera"	"Peltoperlidae"	"Peltoperla"	""	""	"Shredder"	2	"cn, sp"	1.1	1.1
"MIEGLE_2020"	"LTOT-NANANA-R-1111"	"East"	"1788-04-28"	"TALLAPERLA"	3	FALSE	FALSE	"Arthropoda"	"Insecta"	"Plecoptera"	"Peltoperlidae"	"Tallaperla"	""	""	"Shredder"	2	"cn, sp"	1.5	1.5
"MIEGLE_2020"	"LTOT-NANANA-R-1111"	"East"	"1788-04-28"	"ACRONEURIA"	2	FALSE	FALSE	"Arthropoda"	"Insecta"	"Plecoptera"	"Perlidae"	"Acroneuria"	"Acroneuriini"	"Acroneuriini"	"Predator"	2	"cn"	2.5	2.5
"MIEGLE_2020"	"LTOT-NANANA-R-1111"	"East"	"1788-04-28"	"PERLODIDAE"	2	FALSE	FALSE	"Arthropoda"	"Insecta"	"Plecoptera"	"Perlodidae"	""	""	""	"Predator"	2	"cn"	2.2	2.2
"MIEGLE_2020"	"LTOT-NANANA-R-1111"	"East"	"1788-04-28"	"PTERONARCYS"	7	FALSE	FALSE	"Arthropoda"	"Insecta"	"Plecoptera"	"Pteronarcyidae"	"Pteronarcys"	"Pteronarcini"	"Pteronarcini"	"Shredder"	2	"cn, sp"	1.1	1.1
"MIEGLE_2020"	"LTOT-NANANA-R-1111"	"East"	"1788-04-28"	"DIPLECTRONA"	21	FALSE	FALSE	"Arthropoda"	"Insecta"	"Trichoptera"	"Hydropsychidae"	"Diplectrona"	""	""	"Filterer"	5	"cn"	2.7	2.7
"MIEGLE_2020"	"LTOT-NANANA-R-1111"	"East"	"1788-04-28"	"HYDROPSYCHE"	2	FALSE	FALSE	"Arthropoda"	"Insecta"	"Trichoptera"	"Hydropsychidae"	"Hydropsyche"	""	""	"Filterer"	5	"cn"	7.5	7.5
"MIEGLE_2020"	"LTOT-NANANA-R-1111"	"East"	"1788-04-28"	"LEPIDOSTOMA"	5	FALSE	FALSE	"Arthropoda"	"Insecta"	"Trichoptera"	"Lepidostomatidae"	"Lepidostoma"	""	""	"Shredder"	2	"cb, sp, cn"	0	0
"MIEGLE_2020"	"LTOT-NANANA-R-1111"	"East"	"1788-04-28"	"PYCNOPSYCHE"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Trichoptera"	"Limnephilidae"	"Pycnopsyche"	"Stenophylacini"	"Stenophylacini"	"Shredder"	4	"sp, cb, cn"	3.1	3.1
"MIEGLE_2020"	"LTOT-NANANA-R-1111"	"East"	"1788-04-28"	"NEOPHYLAX"	3	FALSE	FALSE	"Arthropoda"	"Insecta"	"Trichoptera"	"Uenoidae"	"Neophylax"	""	""	"Scraper"	3	"cn"	2.7	2.7
"MIEGLE_2020"	"LTOT-NANANA-R-1111"	"East"	"1788-04-28"	"OULIMNIUS"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Coleoptera"	"Elmidae"	"Oulimnius"	""	""	"Scraper"	5	"cn"	2.7	2.7
"MIEGLE_2020"	"LTOT-NANANA-R-1111"	"East"	"1788-04-28"	"CERATOPOGONIDAE"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Ceratopogonidae"	""	""	""	"Predator"	6	"sp, bu"	3.6	3.6
"MIEGLE_2020"	"LTOT-NANANA-R-1111"	"East"	"1788-04-28"	"MICROPSECTRA"	19	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Micropsectra"	"Chironominae"	"Tanytarsini"	"Collector"	7	"cb, sp"	2.1	2.1
"MIEGLE_2020"	"LTOT-NANANA-R-1111"	"East"	"1788-04-28"	"BRILLIA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Brillia"	"Orthocladiinae"	""	"Shredder"	7	"bu, sp"	7.4	7.4
"MIEGLE_2020"	"LTOT-NANANA-R-1111"	"East"	"1788-04-28"	"PARAMETRIOCNEMUS"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Parametriocnemus"	"Orthocladiinae"	""	"Collector"	7	"sp"	4.6	4.6
"MIEGLE_2020"	"LTOT-NANANA-R-1111"	"East"	"1788-04-28"	"PARAPHAENOCLADIUS"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Paraphaenocladius"	"Orthocladiinae"	""	"Collector"	7	"sp"	4	4
"MIEGLE_2020"	"LTOT-NANANA-R-1111"	"East"	"1788-04-28"	"TVETENIA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Tvetenia"	"Orthocladiinae"	""	"Collector"	7	"sp"	5.1	5.1
"MIEGLE_2020"	"LTOT-NANANA-R-1111"	"East"	"1788-04-28"	"PROSIMULIUM"	2	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Simuliidae"	"Prosimulium"	"Prosimuliini"	"Prosimuliini"	"Filterer"	7	"cn"	2.4	2.4
"MIEGLE_2020"	"LTOT-NANANA-R-1111"	"East"	"1788-04-28"	"DICRANOTA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Tipulidae"	"Dicranota"	""	""	"Predator"	4	"sp, bu"	1.1	1.1
"MIEGLE_2020"	"LTOT-NANANA-R-1111"	"East"	"1788-04-28"	"HEXATOMA"	3	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Tipulidae"	"Hexatoma"	""	""	"Predator"	4	"bu, sp"	1.5	1.5
"MIEGLE_2020"	"LTOT-NANANA-R-1111"	"East"	"1788-04-28"	"PSEUDOLIMNOPHILA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Tipulidae"	"Pseudolimnophila"	""	""	"Predator"	4	"bu"	2.8	2.8
"MIEGLE_2020"	"LTOT-NANANA-R-1111"	"East"	"1788-04-28"	"TIPULA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Tipulidae"	"Tipula"	""	""	"Shredder"	4	"bu"	6.7	6.7
"MIEGLE_2020"	"LUIT-431-X-1111"	"East"	"1788-04-28"	"ISOTOMURUS"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Collembola"	"Isotomidae"	"Isotomurus"	""	""	""	NA	""	4.8	4.8
"MIEGLE_2020"	"LUIT-431-X-1111"	"East"	"1788-04-28"	"BAETIS"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Baetidae"	"Baetis"	""	""	"Collector"	5	"sw, cb, cn"	3.9	3.9
"MIEGLE_2020"	"LUIT-431-X-1111"	"East"	"1788-04-28"	"BOYERIA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Odonata"	"Aeshnidae"	"Boyeria"	""	""	"Predator"	3	"cb, sp"	6.3	6.3
"MIEGLE_2020"	"LUIT-431-X-1111"	"East"	"1788-04-28"	"GLOSSOSOMA"	4	FALSE	FALSE	"Arthropoda"	"Insecta"	"Trichoptera"	"Glossosomatidae"	"Glossosoma"	"Glossosomatini"	"Glossosomatini"	"Scraper"	1	"cn"	0	0
"MIEGLE_2020"	"LUIT-431-X-1111"	"East"	"1788-04-28"	"CHEUMATOPSYCHE"	53	FALSE	FALSE	"Arthropoda"	"Insecta"	"Trichoptera"	"Hydropsychidae"	"Cheumatopsyche"	""	""	"Filterer"	5	"cn"	6.5	6.5
"MIEGLE_2020"	"LUIT-431-X-1111"	"East"	"1788-04-28"	"HYDROPSYCHE"	14	FALSE	FALSE	"Arthropoda"	"Insecta"	"Trichoptera"	"Hydropsychidae"	"Hydropsyche"	""	""	"Filterer"	5	"cn"	7.5	7.5
"MIEGLE_2020"	"LUIT-431-X-1111"	"East"	"1788-04-28"	"LIMNEPHILIDAE"	2	FALSE	FALSE	"Arthropoda"	"Insecta"	"Trichoptera"	"Limnephilidae"	""	""	""	"Shredder"	4	"cb, sp, cn"	3.4	3.4
"MIEGLE_2020"	"LUIT-431-X-1111"	"East"	"1788-04-28"	"CHIMARRA"	7	FALSE	FALSE	"Arthropoda"	"Insecta"	"Trichoptera"	"Philopotamidae"	"Chimarra"	""	""	"Filterer"	3	"cn"	4.4	4.4
"MIEGLE_2020"	"LUIT-431-X-1111"	"East"	"1788-04-28"	"DOLOPHILODES"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Trichoptera"	"Philopotamidae"	"Dolophilodes"	""	""	"Filterer"	3	"cn"	1.7	1.7
"MIEGLE_2020"	"LUIT-431-X-1111"	"East"	"1788-04-28"	"NEOPHYLAX"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Trichoptera"	"Uenoidae"	"Neophylax"	""	""	"Scraper"	3	"cn"	2.7	2.7
"MIEGLE_2020"	"LUIT-431-X-1111"	"East"	"1788-04-28"	"STENELMIS"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Coleoptera"	"Elmidae"	"Stenelmis"	""	""	"Scraper"	5	"cn"	7.1	7.1
"MIEGLE_2020"	"LUIT-431-X-1111"	"East"	"1788-04-28"	"ORTHOCLADIINAE"	2	TRUE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	""	"Collector"	7	""	7.6	7.6
"MIEGLE_2020"	"LUIT-431-X-1111"	"East"	"1788-04-28"	"EUKIEFFERIELLA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Eukiefferiella"	"Orthocladiinae"	""	"Collector"	7	"sp"	6.1	6.1
"MIEGLE_2020"	"LUIT-431-X-1111"	"East"	"1788-04-28"	"ORTHOCLADIUS"	13	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Orthocladius"	"Orthocladiinae"	""	"Collector"	7	"sp, bu"	9.2	9.2
"MIEGLE_2020"	"LUIT-431-X-1111"	"East"	"1788-04-28"	"PARAMETRIOCNEMUS"	4	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Parametriocnemus"	"Orthocladiinae"	""	"Collector"	7	"sp"	4.6	4.6
